Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	750
Conversion Gain:	1024
Coarse Gain:	2
Fine Gain:	1.60
Upper Discriminator:	1035
Lower Discriminator:	14
Calibration Coefficients:	0.40125391849529635	0.987460815047022
Calibration Channels:	0	0
Calibration Energies:	0.0	0.0
Elapsed Real Time:	9147.3
Elapsed Live Time:	9144.33
Start Time:	March 18, 2024, 11:55:23
End Time:	March 18, 2024, 02:27:50
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
234	231.46708463949844	511
235	232.45454545454544	450
236	233.44200626959247	476
237	234.4294670846395	454
238	235.41692789968653	514
239	236.40438871473353	436
240	237.39184952978056	452
241	238.3793103448276	488
242	239.36677115987462	459
243	240.35423197492162	470
244	241.34169278996865	417
245	242.32915360501568	471
246	243.3166144200627	424
247	244.3040752351097	421
248	245.29153605015674	428
249	246.27899686520377	418
250	247.2664576802508	432
251	248.2539184952978	440
252	249.24137931034483	476
253	250.22884012539186	421
254	251.21630094043888	405
255	252.20376175548589	405
256	253.19122257053291	399
257	254.17868338557994	386
258	255.16614420062695	393
259	256.153605015674	394
260	257.141065830721	371
261	258.12852664576803	380
262	259.11598746081506	371
263	260.1034482758621	343
264	261.09090909090907	350
265	262.0783699059561	361
266	263.0658307210031	350
267	264.05329153605015	380
268	265.0407523510972	329
269	266.0282131661442	331
270	267.01567398119124	307
271	268.00313479623827	362
272	268.99059561128524	319
273	269.9780564263323	311
274	270.9655172413793	342
275	271.95297805642633	336
276	272.94043887147336	334
277	273.9278996865204	293
278	274.9153605015674	315
279	275.9028213166144	322
280	276.8902821316614	308
281	277.87774294670845	304
282	278.8652037617555	264
283	279.8526645768025	311
284	280.84012539184954	275
285	281.82758620689657	273
286	282.8150470219436	273
287	283.80250783699057	281
288	284.7899686520376	288
289	285.77742946708463	298
290	286.76489028213166	280
291	287.7523510971787	256
292	288.7398119122257	303
293	289.72727272727275	274
294	290.7147335423198	264
295	291.70219435736675	271
296	292.6896551724138	267
297	293.6771159874608	292
298	294.66457680250784	265
299	295.65203761755487	259
300	296.6394984326019	264
301	297.6269592476489	251
302	298.6144200626959	276
303	299.60188087774293	250
304	300.58934169278996	238
305	301.576802507837	257
306	302.564263322884	255
307	303.55172413793105	222
308	304.5391849529781	252
309	305.5266457680251	228
310	306.5141065830721	234
311	307.5015673981191	226
312	308.48902821316614	254
313	309.47648902821317	232
314	310.4639498432602	257
315	311.4514106583072	230
316	312.43887147335425	247
317	313.4263322884013	229
318	314.41379310344826	231
319	315.4012539184953	252
320	316.3887147335423	255
321	317.37617554858934	177
322	318.3636363636364	216
323	319.3510971786834	208
324	320.33855799373043	204
325	321.3260188087774	212
326	322.31347962382443	226
327	323.30094043887146	196
328	324.2884012539185	217
329	325.2758620689655	213
330	326.26332288401255	190
331	327.2507836990596	203
332	328.2382445141066	201
333	329.2257053291536	202
334	330.2131661442006	213
335	331.20062695924764	194
336	332.1880877742947	175
337	333.1755485893417	209
338	334.16300940438873	187
339	335.15047021943576	190
340	336.1379310344828	196
341	337.12539184952976	195
342	338.1128526645768	179
343	339.1003134796238	188
344	340.08777429467085	205
345	341.0752351097179	211
346	342.0626959247649	200
347	343.05015673981194	185
348	344.0376175548589	198
349	345.02507836990594	185
350	346.01253918495297	183
351	347.0	213
352	347.98746081504703	201
353	348.97492163009406	201
354	349.9623824451411	197
355	350.9498432601881	192
356	351.9373040752351	186
357	352.9247648902821	176
358	353.91222570532915	179
359	354.8996865203762	175
360	355.8871473354232	203
361	356.87460815047024	163
362	357.86206896551727	188
363	358.84952978056424	196
364	359.83699059561127	186
365	360.8244514106583	195
366	361.8119122257053	187
367	362.79937304075236	184
368	363.7868338557994	169
369	364.7742946708464	175
370	365.76175548589345	175
371	366.7492163009404	182
372	367.73667711598745	182
373	368.7241379310345	144
374	369.7115987460815	171
375	370.69905956112854	151
376	371.68652037617557	152
377	372.6739811912226	158
378	373.6614420062696	148
379	374.6489028213166	169
380	375.6363636363636	153
381	376.62382445141066	134
382	377.6112852664577	154
383	378.5987460815047	154
384	379.58620689655174	142
385	380.5736677115988	164
386	381.56112852664575	159
387	382.5485893416928	130
388	383.5360501567398	145
389	384.52351097178683	131
390	385.51097178683386	148
391	386.4984326018809	125
392	387.4858934169279	150
393	388.47335423197495	128
394	389.4608150470219	151
395	390.44827586206895	160
396	391.435736677116	130
397	392.423197492163	125
398	393.41065830721004	121
399	394.39811912225707	135
400	395.3855799373041	125
401	396.37304075235113	111
402	397.3605015673981	156
403	398.34796238244513	117
404	399.33542319749216	121
405	400.3228840125392	105
406	401.3103448275862	122
407	402.29780564263325	127
408	403.2852664576803	129
409	404.27272727272725	132
410	405.2601880877743	133
411	406.2476489028213	134
412	407.23510971786834	122
413	408.22257053291537	137
414	409.2100313479624	128
415	410.19749216300943	131
416	411.18495297805646	128
417	412.17241379310343	116
418	413.15987460815046	155
419	414.1473354231975	123
420	415.1347962382445	117
421	416.12225705329155	132
422	417.1097178683386	143
423	418.0971786833856	120
424	419.08463949843264	109
425	420.0721003134796	124
426	421.05956112852664	114
427	422.04702194357367	108
428	423.0344827586207	119
429	424.0219435736677	114
430	425.00940438871476	106
431	425.9968652037618	112
432	426.98432601880876	116
433	427.9717868338558	117
434	428.9592476489028	125
435	429.94670846394985	126
436	430.9341692789969	110
437	431.9216300940439	130
438	432.90909090909093	123
439	433.89655172413796	118
440	434.88401253918494	99
441	435.87147335423197	108
442	436.858934169279	118
443	437.846394984326	115
444	438.83385579937305	105
445	439.8213166144201	114
446	440.8087774294671	102
447	441.79623824451414	101
448	442.7836990595611	91
449	443.77115987460814	96
450	444.7586206896552	87
451	445.7460815047022	107
452	446.73354231974923	92
453	447.72100313479626	92
454	448.7084639498433	83
455	449.69592476489026	108
456	450.6833855799373	93
457	451.6708463949843	93
458	452.65830721003135	81
459	453.6457680250784	115
460	454.6332288401254	99
461	455.62068965517244	105
462	456.60815047021947	92
463	457.59561128526644	99
464	458.5830721003135	92
465	459.5705329153605	93
466	460.55799373040753	89
467	461.54545454545456	86
468	462.5329153605016	88
469	463.5203761755486	88
470	464.5078369905956	103
471	465.4952978056426	98
472	466.48275862068965	82
473	467.4702194357367	111
474	468.4576802507837	93
475	469.44514106583074	78
476	470.43260188087777	97
477	471.4200626959248	101
478	472.40752351097177	79
479	473.3949843260188	83
480	474.38244514106583	103
481	475.36990595611286	94
482	476.3573667711599	92
483	477.3448275862069	86
484	478.33228840125395	98
485	479.319749216301	86
486	480.30721003134795	92
487	481.294670846395	80
488	482.282131661442	82
489	483.26959247648904	105
490	484.25705329153607	78
491	485.2445141065831	109
492	486.2319749216301	100
493	487.2194357366771	95
494	488.2068965517241	100
495	489.19435736677116	90
496	490.1818181818182	80
497	491.1692789968652	88
498	492.15673981191225	75
499	493.1442006269593	80
500	494.1316614420063	84
501	495.1191222570533	85
502	496.1065830721003	68
503	497.09404388714734	103
504	498.08150470219437	93
505	499.0689655172414	69
506	500.0564263322884	77
507	501.04388714733545	87
508	502.0313479623825	91
509	503.01880877742946	91
510	504.0062695924765	93
511	504.9937304075235	79
512	505.98119122257054	91
513	506.9686520376176	104
514	507.9561128526646	81
515	508.94357366771163	88
516	509.9310344827586	84
517	510.91849529780563	95
518	511.90595611285266	82
519	512.8934169278997	86
520	513.8808777429467	80
521	514.8683385579938	88
522	515.8557993730408	84
523	516.8432601880878	82
524	517.8307210031348	79
525	518.8181818181819	70
526	519.8056426332289	94
527	520.7931034482759	66
528	521.7805642633228	77
529	522.7680250783699	84
530	523.7554858934169	89
531	524.7429467084639	75
532	525.730407523511	68
533	526.717868338558	70
534	527.705329153605	80
535	528.692789968652	89
536	529.6802507836991	89
537	530.6677115987461	61
538	531.6551724137931	71
539	532.6426332288402	61
540	533.6300940438872	62
541	534.6175548589342	65
542	535.6050156739813	82
543	536.5924764890282	67
544	537.5799373040752	68
545	538.5673981191222	66
546	539.5548589341693	64
547	540.5423197492163	68
548	541.5297805642633	61
549	542.5172413793103	72
550	543.5047021943574	58
551	544.4921630094044	80
552	545.4796238244514	77
553	546.4670846394985	73
554	547.4545454545455	66
555	548.4420062695925	73
556	549.4294670846396	67
557	550.4169278996866	50
558	551.4043887147335	69
559	552.3918495297805	58
560	553.3793103448276	62
561	554.3667711598746	57
562	555.3542319749216	71
563	556.3416927899686	66
564	557.3291536050157	72
565	558.3166144200627	63
566	559.3040752351097	60
567	560.2915360501568	56
568	561.2789968652038	47
569	562.2664576802508	63
570	563.2539184952979	43
571	564.2413793103449	66
572	565.2288401253919	62
573	566.2163009404389	58
574	567.2037617554859	71
575	568.1912225705329	64
576	569.1786833855799	53
577	570.166144200627	69
578	571.153605015674	61
579	572.141065830721	63
580	573.128526645768	65
581	574.1159874608151	57
582	575.1034482758621	59
583	576.0909090909091	74
584	577.0783699059562	79
585	578.0658307210032	62
586	579.0532915360502	56
587	580.0407523510972	71
588	581.0282131661443	60
589	582.0156739811912	56
590	583.0031347962382	67
591	583.9905956112852	60
592	584.9780564263323	80
593	585.9655172413793	67
594	586.9529780564263	56
595	587.9404388714734	60
596	588.9278996865204	65
597	589.9153605015674	55
598	590.9028213166144	64
599	591.8902821316615	50
600	592.8777429467085	68
601	593.8652037617555	53
602	594.8526645768026	61
603	595.8401253918496	68
604	596.8275862068965	56
605	597.8150470219435	69
606	598.8025078369906	67
607	599.7899686520376	48
608	600.7774294670846	74
609	601.7648902821317	69
610	602.7523510971787	76
611	603.7398119122257	70
612	604.7272727272727	47
613	605.7147335423198	59
614	606.7021943573668	70
615	607.6896551724138	66
616	608.6771159874609	59
617	609.6645768025079	73
618	610.6520376175549	53
619	611.6394984326018	59
620	612.6269592476489	76
621	613.6144200626959	53
622	614.6018808777429	58
623	615.58934169279	69
624	616.576802507837	69
625	617.564263322884	76
626	618.551724137931	64
627	619.5391849529781	70
628	620.5266457680251	72
629	621.5141065830721	52
630	622.5015673981192	77
631	623.4890282131662	69
632	624.4764890282132	83
633	625.4639498432603	76
634	626.4514106583073	69
635	627.4388714733542	55
636	628.4263322884012	80
637	629.4137931034483	66
638	630.4012539184953	72
639	631.3887147335423	81
640	632.3761755485893	92
641	633.3636363636364	70
642	634.3510971786834	85
643	635.3385579937304	88
644	636.3260188087775	84
645	637.3134796238245	85
646	638.3009404388715	91
647	639.2884012539186	94
648	640.2758620689656	90
649	641.2633228840126	100
650	642.2507836990595	92
651	643.2382445141066	99
652	644.2257053291536	77
653	645.2131661442006	113
654	646.2006269592476	93
655	647.1880877742947	105
656	648.1755485893417	106
657	649.1630094043887	96
658	650.1504702194358	110
659	651.1379310344828	98
660	652.1253918495298	84
661	653.1128526645768	96
662	654.1003134796239	99
663	655.0877742946709	116
664	656.0752351097179	105
665	657.0626959247649	120
666	658.0501567398119	117
667	659.0376175548589	97
668	660.0250783699059	97
669	661.012539184953	121
670	662.0	117
671	662.987460815047	96
672	663.9749216300941	124
673	664.9623824451411	121
674	665.9498432601881	120
675	666.9373040752351	101
676	667.9247648902822	105
677	668.9122257053292	80
678	669.8996865203762	85
679	670.8871473354233	101
680	671.8746081504703	102
681	672.8620689655172	86
682	673.8495297805642	101
683	674.8369905956113	107
684	675.8244514106583	84
685	676.8119122257053	101
686	677.7993730407524	81
687	678.7868338557994	83
688	679.7742946708464	77
689	680.7617554858934	72
690	681.7492163009405	86
691	682.7366771159875	78
692	683.7241379310345	80
693	684.7115987460816	92
694	685.6990595611286	77
695	686.6865203761756	76
696	687.6739811912225	63
697	688.6614420062696	55
698	689.6489028213166	52
699	690.6363636363636	43
700	691.6238244514107	54
701	692.6112852664577	50
702	693.5987460815047	59
703	694.5862068965517	51
704	695.5736677115988	63
705	696.5611285266458	56
706	697.5485893416928	46
707	698.5360501567399	38
708	699.5235109717869	48
709	700.5109717868339	53
710	701.498432601881	49
711	702.4858934169279	56
712	703.4733542319749	44
713	704.4608150470219	37
714	705.448275862069	41
715	706.435736677116	48
716	707.423197492163	50
717	708.41065830721	46
718	709.3981191222571	37
719	710.3855799373041	51
720	711.3730407523511	44
721	712.3605015673982	35
722	713.3479623824452	39
723	714.3354231974922	39
724	715.3228840125392	32
725	716.3103448275863	47
726	717.2978056426332	38
727	718.2852664576802	32
728	719.2727272727273	39
729	720.2601880877743	37
730	721.2476489028213	39
731	722.2351097178683	34
732	723.2225705329154	45
733	724.2100313479624	32
734	725.1974921630094	49
735	726.1849529780565	34
736	727.1724137931035	33
737	728.1598746081505	34
738	729.1473354231975	26
739	730.1347962382446	39
740	731.1222570532916	33
741	732.1097178683386	36
742	733.0971786833856	28
743	734.0846394984326	31
744	735.0721003134796	33
745	736.0595611285266	33
746	737.0470219435737	35
747	738.0344827586207	26
748	739.0219435736677	35
749	740.0094043887148	29
750	740.9968652037618	30
751	741.9843260188088	28
752	742.9717868338558	29
753	743.9592476489029	48
754	744.9467084639499	32
755	745.9341692789969	36
756	746.921630094044	36
757	747.9090909090909	29
758	748.8965517241379	23
759	749.8840125391849	33
760	750.871473354232	32
761	751.858934169279	29
762	752.846394984326	30
763	753.833855799373	31
764	754.8213166144201	40
765	755.8087774294671	29
766	756.7962382445141	32
767	757.7836990595612	34
768	758.7711598746082	26
769	759.7586206896552	32
770	760.7460815047023	29
771	761.7335423197493	32
772	762.7210031347962	21
773	763.7084639498432	26
774	764.6959247648903	31
775	765.6833855799373	32
776	766.6708463949843	21
777	767.6583072100314	30
778	768.6457680250784	32
779	769.6332288401254	23
780	770.6206896551724	25
781	771.6081504702195	26
782	772.5956112852665	39
783	773.5830721003135	28
784	774.5705329153606	27
785	775.5579937304076	29
786	776.5454545454546	26
787	777.5329153605016	23
788	778.5203761755486	24
789	779.5078369905956	26
790	780.4952978056426	35
791	781.4827586206897	39
792	782.4702194357367	29
793	783.4576802507837	33
794	784.4451410658307	35
795	785.4326018808778	24
796	786.4200626959248	36
797	787.4075235109718	28
798	788.3949843260189	37
799	789.3824451410659	25
800	790.3699059561129	27
801	791.35736677116	29
802	792.344827586207	34
803	793.3322884012539	33
804	794.3197492163009	22
805	795.307210031348	31
806	796.294670846395	31
807	797.282131661442	24
808	798.269592476489	30
809	799.2570532915361	19
810	800.2445141065831	26
811	801.2319749216301	26
812	802.2194357366772	21
813	803.2068965517242	17
814	804.1943573667712	33
815	805.1818181818182	29
816	806.1692789968653	23
817	807.1567398119123	29
818	808.1442006269592	32
819	809.1316614420062	24
820	810.1191222570533	32
821	811.1065830721003	23
822	812.0940438871473	25
823	813.0815047021944	23
824	814.0689655172414	24
825	815.0564263322884	22
826	816.0438871473355	24
827	817.0313479623825	24
828	818.0188087774295	30
829	819.0062695924765	21
830	819.9937304075236	31
831	820.9811912225706	36
832	821.9686520376176	26
833	822.9561128526645	25
834	823.9435736677116	21
835	824.9310344827586	33
836	825.9184952978056	28
837	826.9059561128527	32
838	827.8934169278997	39
839	828.8808777429467	18
840	829.8683385579938	19
841	830.8557993730408	22
842	831.8432601880878	28
843	832.8307210031348	27
844	833.8181818181819	26
845	834.8056426332289	24
846	835.7931034482759	30
847	836.780564263323	23
848	837.76802507837	30
849	838.7554858934169	26
850	839.7429467084639	26
851	840.730407523511	26
852	841.717868338558	20
853	842.705329153605	18
854	843.692789968652	24
855	844.6802507836991	27
856	845.6677115987461	21
857	846.6551724137931	31
858	847.6426332288402	28
859	848.6300940438872	17
860	849.6175548589342	30
861	850.6050156739813	18
862	851.5924764890283	29
863	852.5799373040753	25
864	853.5673981191222	22
865	854.5548589341693	22
866	855.5423197492163	26
867	856.5297805642633	23
868	857.5172413793103	25
869	858.5047021943574	21
870	859.4921630094044	12
871	860.4796238244514	23
872	861.4670846394985	20
873	862.4545454545455	25
874	863.4420062695925	26
875	864.4294670846396	17
876	865.4169278996866	26
877	866.4043887147336	27
878	867.3918495297806	34
879	868.3793103448276	31
880	869.3667711598746	29
881	870.3542319749216	22
882	871.3416927899686	30
883	872.3291536050157	23
884	873.3166144200627	25
885	874.3040752351097	26
886	875.2915360501568	25
887	876.2789968652038	26
888	877.2664576802508	19
889	878.2539184952979	36
890	879.2413793103449	24
891	880.2288401253919	23
892	881.2163009404389	22
893	882.203761755486	34
894	883.191222570533	30
895	884.1786833855799	23
896	885.166144200627	25
897	886.153605015674	27
898	887.141065830721	31
899	888.128526645768	22
900	889.1159874608151	26
901	890.1034482758621	25
902	891.0909090909091	20
903	892.0783699059562	29
904	893.0658307210032	24
905	894.0532915360502	33
906	895.0407523510972	22
907	896.0282131661443	25
908	897.0156739811913	22
909	898.0031347962383	20
910	898.9905956112852	18
911	899.9780564263323	21
912	900.9655172413793	27
913	901.9529780564263	24
914	902.9404388714734	24
915	903.9278996865204	26
916	904.9153605015674	22
917	905.9028213166144	18
918	906.8902821316615	23
919	907.8777429467085	25
920	908.8652037617555	23
921	909.8526645768026	26
922	910.8401253918496	31
923	911.8275862068966	22
924	912.8150470219437	25
925	913.8025078369906	27
926	914.7899686520376	26
927	915.7774294670846	18
928	916.7648902821317	16
929	917.7523510971787	30
930	918.7398119122257	31
931	919.7272727272727	23
932	920.7147335423198	19
933	921.7021943573668	34
934	922.6896551724138	20
935	923.6771159874609	28
936	924.6645768025079	29
937	925.6520376175549	23
938	926.639498432602	22
939	927.626959247649	30
940	928.6144200626959	27
941	929.6018808777429	26
942	930.58934169279	30
943	931.576802507837	22
944	932.564263322884	24
945	933.551724137931	21
946	934.5391849529781	27
947	935.5266457680251	27
948	936.5141065830721	23
949	937.5015673981192	33
950	938.4890282131662	24
951	939.4764890282132	24
952	940.4639498432603	21
953	941.4514106583073	24
954	942.4388714733543	25
955	943.4263322884013	24
956	944.4137931034483	21
957	945.4012539184953	29
958	946.3887147335423	25
959	947.3761755485893	19
960	948.3636363636364	24
961	949.3510971786834	23
962	950.3385579937304	31
963	951.3260188087775	28
964	952.3134796238245	32
965	953.3009404388715	30
966	954.2884012539186	28
967	955.2758620689656	28
968	956.2633228840126	22
969	957.2507836990596	30
970	958.2382445141067	18
971	959.2257053291536	28
972	960.2131661442006	23
973	961.2006269592476	29
974	962.1880877742947	19
975	963.1755485893417	16
976	964.1630094043887	14
977	965.1504702194358	29
978	966.1379310344828	13
979	967.1253918495298	20
980	968.1128526645768	26
981	969.1003134796239	23
982	970.0877742946709	23
983	971.0752351097179	25
984	972.062695924765	36
985	973.050156739812	22
986	974.0376175548589	28
987	975.0250783699059	24
988	976.012539184953	28
989	977.0	19
990	977.987460815047	28
991	978.9749216300941	30
992	979.9623824451411	19
993	980.9498432601881	20
994	981.9373040752351	12
995	982.9247648902822	18
996	983.9122257053292	24
997	984.8996865203762	23
998	985.8871473354233	20
999	986.8746081504703	16
1000	987.8620689655173	25
1001	988.8495297805644	26
1002	989.8369905956113	28
1003	990.8244514106583	23
1004	991.8119122257053	20
1005	992.7993730407524	19
1006	993.7868338557994	12
1007	994.7742946708464	17
1008	995.7617554858934	21
1009	996.7492163009405	20
1010	997.7366771159875	21
1011	998.7241379310345	16
1012	999.7115987460816	17
1013	1000.6990595611286	30
1014	1001.6865203761756	23
1015	1002.6739811912227	16
1016	1003.6614420062697	16
1017	1004.6489028213166	10
1018	1005.6363636363636	18
1019	1006.6238244514107	20
1020	1007.6112852664577	30
1021	1008.5987460815047	16
1022	1009.5862068965517	16
1023	1010.5736677115988	16
