Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	750
Conversion Gain:	1024
Coarse Gain:	1
Fine Gain:	1.10
Upper Discriminator:	2874
Lower Discriminator:	29
Calibration Coefficients:	-1.2058662903587866E-4	2.879613684275474	-10.609141850512888
Calibration Channels:	418	475	907
Calibration Energies:	1172.0	1330.0	2502.0
Elapsed Real Time:	523.02
Elapsed Live Time:	497.64
Start Time:	March 18, 2024, 03:40:23
End Time:	March 18, 2024, 03:44:47
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	565	732	13922	-2207	27	1755

Channel Data:
Channel	Energy	Counts
341	957.3171906765027	1423
342	960.1144436931467	1476
343	962.9114555365327	1484
344	965.7082262066605	1495
345	968.5047557035302	1572
346	971.3010440271419	1534
347	974.0970911774955	1459
348	976.892897154591	1493
349	979.6884619584285	1590
350	982.483785589008	1511
351	985.2788680463292	1527
352	988.0737093303925	1541
353	990.8683094411977	1458
354	993.6626683787447	1468
355	996.4567861430338	1464
356	999.2506627340648	1512
357	1002.0442981518377	1591
358	1004.8376923963525	1551
359	1007.6308454676092	1580
360	1010.4237573656079	1581
361	1013.2164280903485	1506
362	1016.008857641831	1496
363	1018.8010460200554	1418
364	1021.592993225022	1411
365	1024.3846992567303	1388
366	1027.1761641151804	1459
367	1029.9673878003725	1400
368	1032.7583703123066	1429
369	1035.5491116509827	1355
370	1038.3396118164005	1351
371	1041.1298708085606	1303
372	1043.9198886274623	1278
373	1046.709665273106	1251
374	1049.4992007454916	1267
375	1052.2884950446191	1175
376	1055.077548170489	1114
377	1057.8663601231003	1124
378	1060.6549309024538	998
379	1063.443260508549	1031
380	1066.2313489413864	971
381	1069.0191962009656	930
382	1071.8068022872865	857
383	1074.5941672003496	847
384	1077.3812909401545	820
385	1080.1681735067014	886
386	1082.9548148999902	790
387	1085.741215120021	750
388	1088.5273741667938	688
389	1091.3132920403084	639
390	1094.0989687405647	646
391	1096.8844042675632	703
392	1099.6695986213035	602
393	1102.454551801786	604
394	1105.23926380901	585
395	1108.0237346429763	579
396	1110.8079643036845	542
397	1113.5919527911344	525
398	1116.3757001053264	516
399	1119.1592062462603	527
400	1121.9424712139362	521
401	1124.7254950083538	501
402	1127.5082776295135	516
403	1130.290819077415	514
404	1133.0731193520585	481
405	1135.855178453444	446
406	1138.6369963815714	427
407	1141.4185731364407	451
408	1144.1999087180518	398
409	1146.981003126405	423
410	1149.7618563615001	442
411	1152.5424684233374	422
412	1155.3228393119161	378
413	1158.1029690272371	386
414	1160.8828575692999	344
415	1163.6625049381046	368
416	1166.4419111336513	367
417	1169.2210761559397	355
418	1172.0000000049704	353
419	1174.7786826807428	375
420	1177.557124183257	377
421	1180.3353245125134	372
422	1183.1132836685115	368
423	1185.8910016512518	353
424	1188.668478460734	360
425	1191.445714096958	353
426	1194.2227085599238	319
427	1196.9994618496316	370
428	1199.7759739660814	326
429	1202.5522449092732	360
430	1205.328274679207	349
431	1208.1040632758825	396
432	1210.8796106993	370
433	1213.6549169494594	418
434	1216.4299820263607	450
435	1219.204805930004	516
436	1221.9793886603893	552
437	1224.7537302175165	594
438	1227.5278306013856	635
439	1230.3016898119965	750
440	1233.0753078493494	796
441	1235.8486847134443	886
442	1238.6218204042812	1045
443	1241.3947149218598	1112
444	1244.1673682661806	1355
445	1246.939780437243	1474
446	1249.7119514350475	1619
447	1252.4838812595942	1757
448	1255.2555699108825	1999
449	1258.0270173889128	2126
450	1260.798223693685	2335
451	1263.569188825199	2453
452	1266.3399127834552	2720
453	1269.1103955684532	2834
454	1271.880637180193	2965
455	1274.6506376186749	3191
456	1277.4203968838988	3304
457	1280.1899149758644	3365
458	1282.959191894572	3399
459	1285.7282276400217	3556
460	1288.4970222122133	3527
461	1291.2655756111467	3612
462	1294.033887836822	3562
463	1296.8019588892394	3547
464	1299.5697887683984	3312
465	1302.3373774742995	3256
466	1305.1047250069425	3207
467	1307.8718313663276	3015
468	1310.6386965524546	2848
469	1313.4053205653233	2740
470	1316.171703404934	2480
471	1318.937845071287	2416
472	1321.7037455643817	2196
473	1324.4694048842182	2038
474	1327.2348230307966	1900
475	1330.000000004117	1736
476	1332.7649358041795	1591
477	1335.5296304309836	1537
478	1338.29408388453	1290
479	1341.058296164818	1124
480	1343.822267271848	1013
481	1346.58599720562	983
482	1349.349485966134	878
483	1352.11273355339	779
484	1354.8757399673877	766
485	1357.6385052081275	688
486	1360.401029275609	606
487	1363.1633121698326	568
488	1365.925353890798	524
489	1368.6871544385056	456
490	1371.4487138129548	470
491	1374.210032014146	434
492	1376.9711090420792	409
493	1379.7319448967544	387
494	1382.4925395781713	361
495	1385.2528930863307	321
496	1388.0130054212316	318
497	1390.7728765828742	334
498	1393.532506571259	274
499	1396.2918953863857	307
500	1399.0510430282543	277
501	1401.8099494968649	298
502	1404.5686147922174	287
503	1407.3270389143117	263
504	1410.085221863148	283
505	1412.8431636387263	243
506	1415.6008642410466	274
507	1418.3583236701088	281
508	1421.115541925913	265
509	1423.872519008459	231
510	1426.6292549177467	268
511	1429.3857496537767	231
512	1432.1420032165483	256
513	1434.898015606062	260
514	1437.6537868223177	236
515	1440.409316865315	242
516	1443.1646057350547	275
517	1445.919653431536	270
518	1448.6744599547596	280
519	1451.4290253047247	252
520	1454.183349481432	249
521	1456.9374324848811	278
522	1459.6912743150722	305
523	1462.4448749720052	277
524	1465.19823445568	308
525	1467.9513527660968	289
526	1470.7042299032555	252
527	1473.4568658671562	268
528	1476.209260657799	275
529	1478.9614142751834	283
530	1481.71332671931	271
531	1484.4649979901785	278
532	1487.2164280877887	268
533	1489.967617012141	299
534	1492.7185647632352	270
535	1495.4692713410714	281
536	1498.2197367456492	259
537	1500.9699609769693	250
538	1503.7199440350312	283
539	1506.469685919835	273
540	1509.2191866313808	238
541	1511.9684461696684	276
542	1514.7174645346981	283
543	1517.4662417264697	284
544	1520.2147777449832	263
545	1522.9630725902387	250
546	1525.711126262236	242
547	1528.4589387609751	253
548	1531.2065100864563	252
549	1533.9538402386793	233
550	1536.7009292176444	256
551	1539.4477770233514	255
552	1542.1943836558003	214
553	1544.9407491149911	272
554	1547.686873400924	238
555	1550.4327565135986	243
556	1553.1783984530152	219
557	1555.9237992191738	201
558	1558.6689588120742	226
559	1561.4138772317167	191
560	1564.158554478101	237
561	1566.9029905512273	236
562	1569.6471854510953	213
563	1572.3911391777053	187
564	1575.1348517310576	191
565	1577.8783231111513	185
566	1580.6215533179875	190
567	1583.3645423515652	162
568	1586.1072902118851	153
569	1588.8497968989468	183
570	1591.5920624127502	178
571	1594.3340867532959	161
572	1597.0758699205833	169
573	1599.8174119146126	152
574	1602.558712735384	150
575	1605.2997723828971	157
576	1608.0405908571522	144
577	1610.7811681581493	151
578	1613.5215042858886	135
579	1616.2615992403696	120
580	1619.0014530215924	124
581	1621.7410656295572	125
582	1624.480437064264	107
583	1627.2195673257127	101
584	1629.9584564139031	114
585	1632.6971043288358	102
586	1635.43551107051	89
587	1638.1736766389265	79
588	1640.911601034085	81
589	1643.649284255985	68
590	1646.3867263046275	75
591	1649.1239271800116	69
592	1651.8608868821375	86
593	1654.5976054110056	69
594	1657.3340827666154	58
595	1660.070318948967	64
596	1662.8063139580609	68
597	1665.5420677938964	74
598	1668.2775804564742	60
599	1671.0128519457935	59
600	1673.747882261855	59
601	1676.4826714046585	57
602	1679.217219374204	45
603	1681.9515261704912	49
604	1684.6855917935204	55
605	1687.4194162432914	47
606	1690.1529995198043	41
607	1692.8863416230593	40
608	1695.6194425530562	39
609	1698.352302309795	34
610	1701.0849208932757	36
611	1703.8172983034983	44
612	1706.549434540463	47
613	1709.2813296041695	37
614	1712.012983494618	35
615	1714.7443962118084	34
616	1717.4755677557407	37
617	1720.206498126415	46
618	1722.937187323831	52
619	1725.667635347989	43
620	1728.397842198889	49
621	1731.127807876531	41
622	1733.857532380915	50
623	1736.5870157120407	57
624	1739.3162578699084	61
625	1742.0452588545181	57
626	1744.7740186658698	58
627	1747.5025373039634	61
628	1750.2308147687988	80
629	1752.9588510603762	73
630	1755.6866461786954	84
631	1758.4142001237567	81
632	1761.1415128955598	85
633	1763.8685844941049	106
634	1766.595414919392	108
635	1769.3220041714208	98
636	1772.0483522501916	114
637	1774.7744591557043	148
638	1777.5003248879593	158
639	1780.225949446956	146
640	1782.9513328326946	167
641	1785.676475045175	183
642	1788.4013760843975	195
643	1791.126035950362	196
644	1793.8504546430681	209
645	1796.5746321625163	186
646	1799.2985685087065	181
647	1802.0222636816386	215
648	1804.7457176813125	239
649	1807.4689305077286	217
650	1810.1919021608865	232
651	1812.9146326407863	250
652	1815.637121947428	251
653	1818.3593700808117	231
654	1821.0813770409372	209
655	1823.8031428278048	211
656	1826.524667441414	238
657	1829.2459508817653	210
658	1831.9669931488588	197
659	1834.6877942426938	207
660	1837.408354163271	216
661	1840.1286729105902	200
662	1842.8487504846514	178
663	1845.5685868854544	188
664	1848.288182112999	161
665	1851.007536167286	157
666	1853.7266490483146	154
667	1856.4455207560852	145
668	1859.1641512905978	110
669	1861.8825406518522	106
670	1864.6006888398485	123
671	1867.3185958545869	110
672	1870.0362616960672	95
673	1872.7536863642897	98
674	1875.4708698592538	73
675	1878.1878121809598	71
676	1880.9045133294078	43
677	1883.6209733045978	56
678	1886.3371921065295	51
679	1889.0531697352035	43
680	1891.768906190619	37
681	1894.4844014727767	43
682	1897.1996555816763	43
683	1899.9146685173178	35
684	1902.6294402797012	23
685	1905.3439708688268	27
686	1908.058260284694	29
687	1910.7723085273033	24
688	1913.4861155966544	14
689	1916.1996814927472	15
690	1918.9130062155823	12
691	1921.6260897651591	20
692	1924.338932141478	13
693	1927.0515333445387	15
694	1929.7638933743415	12
695	1932.4760122308862	9
696	1935.1878899141727	14
697	1937.8995264242014	8
698	1940.6109217609717	9
699	1943.3220759244841	8
700	1946.0329889147383	14
701	1948.7436607317345	5
702	1951.4540913754727	2
703	1954.1642808459528	11
704	1956.8742291431747	9
705	1959.5839362671386	7
706	1962.2934022178445	5
707	1965.002626995292	3
708	1967.711610599482	11
709	1970.4203530304137	12
710	1973.1288542880873	5
711	1975.8371143725028	13
712	1978.54513328366	1
713	1981.2529110215592	7
714	1983.9604475862006	8
715	1986.667742977584	6
716	1989.374797195709	12
717	1992.0816102405763	11
718	1994.788182112185	8
719	1997.4945128105362	6
720	2000.2006023356287	12
721	2002.9064506874638	7
722	2005.6120578660402	5
723	2008.317423871359	12
724	2011.0225487034193	10
725	2013.727432362222	5
726	2016.4320748477662	4
727	2019.1364761600528	14
728	2021.8406362990813	8
729	2024.5445552648512	3
730	2027.2482330573634	8
731	2029.9516696766173	3
732	2032.6548651226135	9
733	2035.3578193953513	5
734	2038.060532494831	5
735	2040.7630044210528	6
736	2043.4652351740165	1
737	2046.1672247537222	6
738	2048.86897316017	7
739	2051.5704803933595	4
740	2054.2717464532907	2
741	2056.9727713399643	4
742	2059.673555053379	2
743	2062.3740975935366	1
744	2065.0743989604352	3
745	2067.774459154077	6
746	2070.4742781744594	8
747	2073.1738560215845	6
748	2075.873192695451	1
749	2078.57228819606	3
750	2081.2711425234106	5
751	2083.9697556775036	1
752	2086.668127658338	1
753	2089.3662584659146	3
754	2092.064148100233	1
755	2094.761796561293	2
756	2097.4592038490955	4
757	2100.1563699636395	5
758	2102.853294904926	5
759	2105.549978672954	2
760	2108.2464212677237	1
761	2110.9426226892356	3
762	2113.6385829374894	2
763	2116.3343020124853	0
764	2119.029779914223	1
765	2121.725016642703	4
766	2124.420012197924	1
767	2127.1147665798876	2
768	2129.809279788593	2
769	2132.5035518240406	1
770	2135.1975826862295	5
771	2137.8913723751607	1
772	2140.584920890834	3
773	2143.278228233249	0
774	2145.9712944024063	5
775	2148.6641193983046	1
776	2151.3567032209457	1
777	2154.0490458703284	2
778	2156.741147346453	2
779	2159.4330076493197	1
780	2162.1246267789284	3
781	2164.8160047352785	5
782	2167.507141518371	2
783	2170.198037128205	1
784	2172.8886915647818	1
785	2175.5791048281	2
786	2178.26927691816	4
787	2180.9592078349624	2
788	2183.648897578506	0
789	2186.338346148792	2
790	2189.0275535458195	3
791	2191.7165197695895	1
792	2194.405244820101	5
793	2197.093728697355	2
794	2199.78197140135	1
795	2202.469972932088	2
796	2205.1577332895667	3
797	2207.8452524737886	2
798	2210.532530484752	0
799	2213.219567322457	2
800	2215.9063629869042	3
801	2218.592917478093	1
802	2221.279230796024	3
803	2223.965302940697	2
804	2226.6511339121116	0
805	2229.3367237102684	4
806	2232.022072335167	1
807	2234.7071797868075	3
808	2237.3920460651902	1
809	2240.0766711703145	2
810	2242.761055102181	1
811	2245.4451978607894	2
812	2248.1290994461397	2
813	2250.812759858232	0
814	2253.4961790970656	1
815	2256.179357162642	2
816	2258.86229405496	0
817	2261.54498977402	2
818	2264.227444319821	2
819	2266.9096576923653	2
820	2269.591629891651	2
821	2272.2733609176785	3
822	2274.9548507704485	0
823	2277.6360994499596	0
824	2280.317106956213	2
825	2282.997873289208	3
826	2285.6783984489457	1
827	2288.3586824354243	3
828	2291.0387252486457	2
829	2293.7185268886087	0
830	2296.3980873553137	0
831	2299.07740664876	0
832	2301.7564847689496	1
833	2304.43532171588	2
834	2307.113917489553	0
835	2309.7922720899674	0
836	2312.4703855171238	1
837	2315.1482577710226	0
838	2317.8258888516625	3
839	2320.5032787590453	0
840	2323.180427493169	0
841	2325.8573350540355	0
842	2328.5340014416433	0
843	2331.2104266559936	2
844	2333.8866106970854	2
845	2336.562553564919	0
846	2339.2382552594954	2
847	2341.9137157808127	1
848	2344.588935128873	2
849	2347.263913303674	2
850	2349.938650305218	1
851	2352.613146133503	2
852	2355.2874007885307	1
853	2357.9614142702994	0
854	2360.635186578811	0
855	2363.308717714064	0
856	2365.9820076760593	0
857	2368.655056464796	0
858	2371.327864080275	0
859	2374.000430522496	3
860	2376.6727557914587	2
861	2379.3448398871637	0
862	2382.0166828096103	2
863	2384.688284558799	1
864	2387.3596451347294	1
865	2390.030764537402	0
866	2392.701642766816	1
867	2395.3722798229724	1
868	2398.0426757058704	1
869	2400.712830415511	0
870	2403.382743951893	0
871	2406.0524163150167	2
872	2408.721847504883	0
873	2411.3910375214905	1
874	2414.059986364841	2
875	2416.7286940349322	1
876	2419.397160531766	0
877	2422.0653858553414	3
878	2424.733370005659	0
879	2427.401112982718	1
880	2430.06861478652	2
881	2432.7358754170627	2
882	2435.402894874348	1
883	2438.0696731583757	1
884	2440.7362102691445	1
885	2443.4025062066557	0
886	2446.0685609709085	1
887	2448.734374561903	0
888	2451.39994697964	1
889	2454.065278224119	1
890	2456.7303682953393	0
891	2459.395217193302	2
892	2462.059824918006	0
893	2464.7241914694528	0
894	2467.3883168476414	0
895	2470.0522010525715	0
896	2472.715844084244	0
897	2475.3792459426577	1
898	2478.042406627814	1
899	2480.705326139712	0
900	2483.368004478352	0
901	2486.030441643734	1
902	2488.692637635858	0
903	2491.354592454723	0
904	2494.016306100331	1
905	2496.677778572681	0
906	2499.339009871772	0
907	2501.9999999976058	1
908	2504.6607489501807	1
909	2507.321256729498	0
910	2509.981523335557	0
911	2512.6415487683585	0
912	2515.3013330279014	0
913	2517.9608761141867	1
914	2520.620178027213	0
915	2523.2792387669824	0
916	2525.938058333493	1
917	2528.5966367267456	0
918	2531.2549739467404	0
919	2533.9130699934767	0
920	2536.5709248669555	1
921	2539.2285385671757	0
922	2541.8859110941385	0
923	2544.5430424478423	0
924	2547.199932628289	1
925	2549.8565816354767	0
926	2552.512989469407	1
927	2555.1691561300786	0
928	2557.8250816174927	1
929	2560.480765931649	0
930	2563.1362090725465	0
931	2565.791411040186	0
932	2568.446371834568	1
933	2571.1010914556914	0
934	2573.7555699035565	1
935	2576.4098071781646	0
936	2579.0638032795136	1
937	2581.7175582076047	0
938	2584.371071962438	0
939	2587.0243445440133	1
940	2589.67737595233	0
941	2592.3301661873893	0
942	2594.9827152491903	2
943	2597.635023137733	4
944	2600.2870898530177	1
945	2602.938915395044	0
946	2605.590499763813	0
947	2608.2418429593235	0
948	2610.8929449815764	0
949	2613.5438058305704	0
950	2616.1944255063067	1
951	2618.844804008785	0
952	2621.4949413380054	0
953	2624.1448374939678	0
954	2626.7944924766716	1
955	2629.4439062861175	1
956	2632.0930789223053	0
957	2634.7420103852355	1
958	2637.390700674907	0
959	2640.0391497913206	1
960	2642.6873577344763	2
961	2645.335324504374	0
962	2647.9830501010133	0
963	2650.630534524395	0
964	2653.2777777745177	0
965	2655.9247798513834	0
966	2658.5715407549906	0
967	2661.2180604853397	1
968	2663.864339042431	0
969	2666.5103764262635	0
970	2669.1561726368386	0
971	2671.8017276741552	1
972	2674.4470415382143	0
973	2677.092114229015	0
974	2679.7369457465575	0
975	2682.381536090842	0
976	2685.0258852618686	0
977	2687.669993259637	0
978	2690.313860084147	0
979	2692.9574857353996	0
980	2695.6008702133936	0
981	2698.24401351813	1
982	2700.886915649608	0
983	2703.529576607828	0
984	2706.1719963927894	0
985	2708.814175004494	0
986	2711.4561124429392	1
987	2714.097808708127	0
988	2716.7392638000565	0
989	2719.3804777187283	0
990	2722.0214504641417	1
991	2724.662182036297	0
992	2727.3026724351944	0
993	2729.9429216608337	0
994	2732.582929713215	2
995	2735.222696592338	0
996	2737.862222298203	0
997	2740.50150683081	0
998	2743.140550190159	0
999	2745.7793523762493	1
1000	2748.4179133890825	0
1001	2751.056233228657	0
1002	2753.6943118949735	1
1003	2756.3321493880326	0
1004	2758.9697457078328	0
1005	2761.6071008543754	0
1006	2764.244214827659	0
1007	2766.8810876276857	0
1008	2769.517719254454	0
1009	2772.154109707964	0
1010	2774.790258988216	0
