Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	750
Conversion Gain:	1024
Coarse Gain:	1
Fine Gain:	1.10
Upper Discriminator:	2874
Lower Discriminator:	29
Calibration Coefficients:	-1.2058662903587866E-4	2.879613684275474	-10.609141850512888
Calibration Channels:	418	475	907
Calibration Energies:	1172.0	1330.0	2502.0
Elapsed Real Time:	5418.35
Elapsed Live Time:	5400.83
Start Time:	March 20, 2024, 02:21:29
End Time:	March 20, 2024, 03:51:48
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
343	962.9114555365327	1687
344	965.7082262066605	1630
345	968.5047557035302	1606
346	971.3010440271419	1579
347	974.0970911774955	1690
348	976.892897154591	1657
349	979.6884619584285	1573
350	982.483785589008	1566
351	985.2788680463292	1668
352	988.0737093303925	1639
353	990.8683094411977	1606
354	993.6626683787447	1620
355	996.4567861430338	1546
356	999.2506627340648	1592
357	1002.0442981518377	1480
358	1004.8376923963525	1416
359	1007.6308454676092	1585
360	1010.4237573656079	1509
361	1013.2164280903485	1486
362	1016.008857641831	1402
363	1018.8010460200554	1395
364	1021.592993225022	1487
365	1024.3846992567303	1424
366	1027.1761641151804	1441
367	1029.9673878003725	1410
368	1032.7583703123066	1433
369	1035.5491116509827	1365
370	1038.3396118164005	1422
371	1041.1298708085606	1341
372	1043.9198886274623	1381
373	1046.709665273106	1364
374	1049.4992007454916	1398
375	1052.2884950446191	1363
376	1055.077548170489	1284
377	1057.8663601231003	1343
378	1060.6549309024538	1313
379	1063.443260508549	1267
380	1066.2313489413864	1280
381	1069.0191962009656	1330
382	1071.8068022872865	1313
383	1074.5941672003496	1246
384	1077.3812909401545	1283
385	1080.1681735067014	1214
386	1082.9548148999902	1232
387	1085.741215120021	1306
388	1088.5273741667938	1184
389	1091.3132920403084	1150
390	1094.0989687405647	1173
391	1096.8844042675632	1154
392	1099.6695986213035	1178
393	1102.454551801786	1174
394	1105.23926380901	1179
395	1108.0237346429763	1143
396	1110.8079643036845	1136
397	1113.5919527911344	1116
398	1116.3757001053264	1014
399	1119.1592062462603	1069
400	1121.9424712139362	1103
401	1124.7254950083538	1079
402	1127.5082776295135	1044
403	1130.290819077415	1016
404	1133.0731193520585	1058
405	1135.855178453444	978
406	1138.6369963815714	1062
407	1141.4185731364407	971
408	1144.1999087180518	989
409	1146.981003126405	976
410	1149.7618563615001	935
411	1152.5424684233374	925
412	1155.3228393119161	974
413	1158.1029690272371	923
414	1160.8828575692999	924
415	1163.6625049381046	924
416	1166.4419111336513	947
417	1169.2210761559397	872
418	1172.0000000049704	872
419	1174.7786826807428	885
420	1177.557124183257	819
421	1180.3353245125134	852
422	1183.1132836685115	848
423	1185.8910016512518	851
424	1188.668478460734	832
425	1191.445714096958	872
426	1194.2227085599238	809
427	1196.9994618496316	835
428	1199.7759739660814	853
429	1202.5522449092732	767
430	1205.328274679207	763
431	1208.1040632758825	798
432	1210.8796106993	795
433	1213.6549169494594	769
434	1216.4299820263607	775
435	1219.204805930004	757
436	1221.9793886603893	729
437	1224.7537302175165	762
438	1227.5278306013856	695
439	1230.3016898119965	672
440	1233.0753078493494	684
441	1235.8486847134443	663
442	1238.6218204042812	677
443	1241.3947149218598	644
444	1244.1673682661806	686
445	1246.939780437243	609
446	1249.7119514350475	588
447	1252.4838812595942	607
448	1255.2555699108825	615
449	1258.0270173889128	643
450	1260.798223693685	615
451	1263.569188825199	608
452	1266.3399127834552	574
453	1269.1103955684532	557
454	1271.880637180193	506
455	1274.6506376186749	517
456	1277.4203968838988	530
457	1280.1899149758644	531
458	1282.959191894572	533
459	1285.7282276400217	572
460	1288.4970222122133	516
461	1291.2655756111467	536
462	1294.033887836822	492
463	1296.8019588892394	524
464	1299.5697887683984	479
465	1302.3373774742995	476
466	1305.1047250069425	487
467	1307.8718313663276	477
468	1310.6386965524546	431
469	1313.4053205653233	459
470	1316.171703404934	449
471	1318.937845071287	462
472	1321.7037455643817	420
473	1324.4694048842182	410
474	1327.2348230307966	440
475	1330.000000004117	407
476	1332.7649358041795	414
477	1335.5296304309836	416
478	1338.29408388453	353
479	1341.058296164818	345
480	1343.822267271848	390
481	1346.58599720562	397
482	1349.349485966134	360
483	1352.11273355339	392
484	1354.8757399673877	334
485	1357.6385052081275	343
486	1360.401029275609	337
487	1363.1633121698326	329
488	1365.925353890798	309
489	1368.6871544385056	335
490	1371.4487138129548	298
491	1374.210032014146	273
492	1376.9711090420792	292
493	1379.7319448967544	267
494	1382.4925395781713	303
495	1385.2528930863307	282
496	1388.0130054212316	249
497	1390.7728765828742	295
498	1393.532506571259	239
499	1396.2918953863857	265
500	1399.0510430282543	247
501	1401.8099494968649	263
502	1404.5686147922174	241
503	1407.3270389143117	255
504	1410.085221863148	257
505	1412.8431636387263	213
506	1415.6008642410466	195
507	1418.3583236701088	199
508	1421.115541925913	229
509	1423.872519008459	210
510	1426.6292549177467	208
511	1429.3857496537767	208
512	1432.1420032165483	201
513	1434.898015606062	217
514	1437.6537868223177	179
515	1440.409316865315	193
516	1443.1646057350547	182
517	1445.919653431536	172
518	1448.6744599547596	179
519	1451.4290253047247	159
520	1454.183349481432	187
521	1456.9374324848811	142
522	1459.6912743150722	155
523	1462.4448749720052	141
524	1465.19823445568	140
525	1467.9513527660968	142
526	1470.7042299032555	110
527	1473.4568658671562	140
528	1476.209260657799	95
529	1478.9614142751834	139
530	1481.71332671931	121
531	1484.4649979901785	110
532	1487.2164280877887	118
533	1489.967617012141	95
534	1492.7185647632352	88
535	1495.4692713410714	98
536	1498.2197367456492	91
537	1500.9699609769693	86
538	1503.7199440350312	83
539	1506.469685919835	95
540	1509.2191866313808	83
541	1511.9684461696684	78
542	1514.7174645346981	82
543	1517.4662417264697	93
544	1520.2147777449832	64
545	1522.9630725902387	75
546	1525.711126262236	72
547	1528.4589387609751	68
548	1531.2065100864563	61
549	1533.9538402386793	57
550	1536.7009292176444	49
551	1539.4477770233514	60
552	1542.1943836558003	69
553	1544.9407491149911	44
554	1547.686873400924	55
555	1550.4327565135986	40
556	1553.1783984530152	51
557	1555.9237992191738	45
558	1558.6689588120742	42
559	1561.4138772317167	45
560	1564.158554478101	32
561	1566.9029905512273	35
562	1569.6471854510953	35
563	1572.3911391777053	25
564	1575.1348517310576	41
565	1577.8783231111513	33
566	1580.6215533179875	32
567	1583.3645423515652	27
568	1586.1072902118851	31
569	1588.8497968989468	23
570	1591.5920624127502	25
571	1594.3340867532959	18
572	1597.0758699205833	23
573	1599.8174119146126	28
574	1602.558712735384	26
575	1605.2997723828971	18
576	1608.0405908571522	22
577	1610.7811681581493	26
578	1613.5215042858886	21
579	1616.2615992403696	19
580	1619.0014530215924	18
581	1621.7410656295572	18
582	1624.480437064264	21
583	1627.2195673257127	22
584	1629.9584564139031	11
585	1632.6971043288358	8
586	1635.43551107051	20
587	1638.1736766389265	18
588	1640.911601034085	9
589	1643.649284255985	17
590	1646.3867263046275	14
591	1649.1239271800116	11
592	1651.8608868821375	5
593	1654.5976054110056	13
594	1657.3340827666154	16
595	1660.070318948967	5
596	1662.8063139580609	10
597	1665.5420677938964	12
598	1668.2775804564742	5
599	1671.0128519457935	9
600	1673.747882261855	9
601	1676.4826714046585	1
602	1679.217219374204	14
603	1681.9515261704912	7
604	1684.6855917935204	8
605	1687.4194162432914	7
606	1690.1529995198043	7
607	1692.8863416230593	11
608	1695.6194425530562	5
609	1698.352302309795	10
610	1701.0849208932757	6
611	1703.8172983034983	5
612	1706.549434540463	8
613	1709.2813296041695	4
614	1712.012983494618	5
615	1714.7443962118084	7
616	1717.4755677557407	6
617	1720.206498126415	3
618	1722.937187323831	7
619	1725.667635347989	4
620	1728.397842198889	8
621	1731.127807876531	3
622	1733.857532380915	5
623	1736.5870157120407	4
624	1739.3162578699084	6
625	1742.0452588545181	6
626	1744.7740186658698	6
627	1747.5025373039634	3
628	1750.2308147687988	4
629	1752.9588510603762	2
630	1755.6866461786954	4
631	1758.4142001237567	5
632	1761.1415128955598	4
633	1763.8685844941049	8
634	1766.595414919392	5
635	1769.3220041714208	3
636	1772.0483522501916	5
637	1774.7744591557043	4
638	1777.5003248879593	6
639	1780.225949446956	4
640	1782.9513328326946	4
641	1785.676475045175	5
642	1788.4013760843975	2
643	1791.126035950362	4
644	1793.8504546430681	5
645	1796.5746321625163	6
646	1799.2985685087065	10
647	1802.0222636816386	3
648	1804.7457176813125	6
649	1807.4689305077286	6
650	1810.1919021608865	3
651	1812.9146326407863	5
652	1815.637121947428	5
653	1818.3593700808117	4
654	1821.0813770409372	6
655	1823.8031428278048	7
656	1826.524667441414	6
657	1829.2459508817653	2
658	1831.9669931488588	2
659	1834.6877942426938	5
660	1837.408354163271	4
661	1840.1286729105902	1
662	1842.8487504846514	2
663	1845.5685868854544	1
664	1848.288182112999	4
665	1851.007536167286	4
666	1853.7266490483146	3
667	1856.4455207560852	3
668	1859.1641512905978	4
669	1861.8825406518522	4
670	1864.6006888398485	3
671	1867.3185958545869	2
672	1870.0362616960672	5
673	1872.7536863642897	4
674	1875.4708698592538	5
675	1878.1878121809598	3
676	1880.9045133294078	2
677	1883.6209733045978	5
678	1886.3371921065295	2
679	1889.0531697352035	3
680	1891.768906190619	2
681	1894.4844014727767	2
682	1897.1996555816763	3
683	1899.9146685173178	7
684	1902.6294402797012	3
685	1905.3439708688268	2
686	1908.058260284694	5
687	1910.7723085273033	1
688	1913.4861155966544	3
689	1916.1996814927472	5
690	1918.9130062155823	1
691	1921.6260897651591	3
692	1924.338932141478	3
693	1927.0515333445387	2
694	1929.7638933743415	6
695	1932.4760122308862	4
696	1935.1878899141727	2
697	1937.8995264242014	1
698	1940.6109217609717	3
699	1943.3220759244841	4
700	1946.0329889147383	1
701	1948.7436607317345	2
702	1951.4540913754727	3
703	1954.1642808459528	3
704	1956.8742291431747	2
705	1959.5839362671386	0
706	1962.2934022178445	2
707	1965.002626995292	3
708	1967.711610599482	2
709	1970.4203530304137	0
710	1973.1288542880873	1
711	1975.8371143725028	6
712	1978.54513328366	2
713	1981.2529110215592	3
714	1983.9604475862006	5
715	1986.667742977584	5
716	1989.374797195709	3
717	1992.0816102405763	2
718	1994.788182112185	4
719	1997.4945128105362	1
720	2000.2006023356287	1
721	2002.9064506874638	2
722	2005.6120578660402	2
723	2008.317423871359	4
724	2011.0225487034193	2
725	2013.727432362222	4
726	2016.4320748477662	3
727	2019.1364761600528	4
728	2021.8406362990813	5
729	2024.5445552648512	5
730	2027.2482330573634	6
731	2029.9516696766173	2
732	2032.6548651226135	3
733	2035.3578193953513	1
734	2038.060532494831	7
735	2040.7630044210528	4
736	2043.4652351740165	7
737	2046.1672247537222	3
738	2048.86897316017	10
739	2051.5704803933595	4
740	2054.2717464532907	4
741	2056.9727713399643	5
742	2059.673555053379	5
743	2062.3740975935366	5
744	2065.0743989604352	2
745	2067.774459154077	1
746	2070.4742781744594	4
747	2073.1738560215845	3
748	2075.873192695451	4
749	2078.57228819606	3
750	2081.2711425234106	0
751	2083.9697556775036	2
752	2086.668127658338	5
753	2089.3662584659146	5
754	2092.064148100233	4
755	2094.761796561293	6
756	2097.4592038490955	3
757	2100.1563699636395	3
758	2102.853294904926	3
759	2105.549978672954	5
760	2108.2464212677237	3
761	2110.9426226892356	3
762	2113.6385829374894	7
763	2116.3343020124853	2
764	2119.029779914223	1
765	2121.725016642703	4
766	2124.420012197924	4
767	2127.1147665798876	0
768	2129.809279788593	5
769	2132.5035518240406	1
770	2135.1975826862295	6
771	2137.8913723751607	3
772	2140.584920890834	1
773	2143.278228233249	2
774	2145.9712944024063	4
775	2148.6641193983046	4
776	2151.3567032209457	4
777	2154.0490458703284	6
778	2156.741147346453	4
779	2159.4330076493197	3
780	2162.1246267789284	2
781	2164.8160047352785	3
782	2167.507141518371	4
783	2170.198037128205	2
784	2172.8886915647818	2
785	2175.5791048281	2
786	2178.26927691816	3
787	2180.9592078349624	3
788	2183.648897578506	4
789	2186.338346148792	3
790	2189.0275535458195	0
791	2191.7165197695895	1
792	2194.405244820101	2
793	2197.093728697355	3
794	2199.78197140135	2
795	2202.469972932088	1
796	2205.1577332895667	3
797	2207.8452524737886	7
798	2210.532530484752	3
799	2213.219567322457	3
800	2215.9063629869042	4
801	2218.592917478093	4
802	2221.279230796024	1
803	2223.965302940697	6
804	2226.6511339121116	6
805	2229.3367237102684	3
806	2232.022072335167	3
807	2234.7071797868075	5
808	2237.3920460651902	1
809	2240.0766711703145	6
810	2242.761055102181	1
811	2245.4451978607894	3
812	2248.1290994461397	2
813	2250.812759858232	4
814	2253.4961790970656	0
815	2256.179357162642	0
816	2258.86229405496	2
817	2261.54498977402	7
818	2264.227444319821	3
819	2266.9096576923653	2
820	2269.591629891651	4
821	2272.2733609176785	1
822	2274.9548507704485	4
823	2277.6360994499596	2
824	2280.317106956213	1
825	2282.997873289208	0
826	2285.6783984489457	9
827	2288.3586824354243	3
828	2291.0387252486457	5
829	2293.7185268886087	1
830	2296.3980873553137	1
831	2299.07740664876	2
832	2301.7564847689496	1
833	2304.43532171588	2
834	2307.113917489553	2
835	2309.7922720899674	5
836	2312.4703855171238	2
837	2315.1482577710226	2
838	2317.8258888516625	5
839	2320.5032787590453	2
840	2323.180427493169	3
841	2325.8573350540355	3
842	2328.5340014416433	1
843	2331.2104266559936	1
844	2333.8866106970854	5
845	2336.562553564919	1
846	2339.2382552594954	0
847	2341.9137157808127	2
848	2344.588935128873	0
849	2347.263913303674	1
850	2349.938650305218	1
851	2352.613146133503	0
852	2355.2874007885307	0
853	2357.9614142702994	4
854	2360.635186578811	3
855	2363.308717714064	3
856	2365.9820076760593	2
857	2368.655056464796	0
858	2371.327864080275	2
859	2374.000430522496	2
860	2376.6727557914587	1
861	2379.3448398871637	1
862	2382.0166828096103	0
863	2384.688284558799	0
864	2387.3596451347294	2
865	2390.030764537402	0
866	2392.701642766816	3
867	2395.3722798229724	1
868	2398.0426757058704	0
869	2400.712830415511	2
870	2403.382743951893	0
871	2406.0524163150167	1
872	2408.721847504883	1
873	2411.3910375214905	1
874	2414.059986364841	0
875	2416.7286940349322	1
876	2419.397160531766	2
877	2422.0653858553414	1
878	2424.733370005659	0
879	2427.401112982718	1
880	2430.06861478652	0
881	2432.7358754170627	3
882	2435.402894874348	0
883	2438.0696731583757	1
884	2440.7362102691445	0
885	2443.4025062066557	0
886	2446.0685609709085	2
887	2448.734374561903	0
888	2451.39994697964	2
889	2454.065278224119	0
890	2456.7303682953393	2
891	2459.395217193302	2
892	2462.059824918006	0
893	2464.7241914694528	1
894	2467.3883168476414	2
895	2470.0522010525715	3
896	2472.715844084244	1
897	2475.3792459426577	3
898	2478.042406627814	1
899	2480.705326139712	3
900	2483.368004478352	0
901	2486.030441643734	2
902	2488.692637635858	3
903	2491.354592454723	2
904	2494.016306100331	5
905	2496.677778572681	2
906	2499.339009871772	4
907	2501.9999999976058	6
908	2504.6607489501807	4
909	2507.321256729498	0
910	2509.981523335557	2
911	2512.6415487683585	7
912	2515.3013330279014	4
913	2517.9608761141867	2
914	2520.620178027213	1
915	2523.2792387669824	3
916	2525.938058333493	3
917	2528.5966367267456	3
918	2531.2549739467404	4
919	2533.9130699934767	4
920	2536.5709248669555	6
921	2539.2285385671757	4
922	2541.8859110941385	5
923	2544.5430424478423	2
924	2547.199932628289	2
925	2549.8565816354767	2
926	2552.512989469407	3
927	2555.1691561300786	4
928	2557.8250816174927	1
929	2560.480765931649	1
930	2563.1362090725465	2
931	2565.791411040186	2
932	2568.446371834568	1
933	2571.1010914556914	3
934	2573.7555699035565	2
935	2576.4098071781646	2
936	2579.0638032795136	3
937	2581.7175582076047	4
938	2584.371071962438	0
939	2587.0243445440133	0
940	2589.67737595233	2
941	2592.3301661873893	2
942	2594.9827152491903	2
943	2597.635023137733	4
944	2600.2870898530177	2
945	2602.938915395044	2
946	2605.590499763813	0
947	2608.2418429593235	2
948	2610.8929449815764	1
949	2613.5438058305704	0
950	2616.1944255063067	1
951	2618.844804008785	0
952	2621.4949413380054	2
953	2624.1448374939678	0
954	2626.7944924766716	1
955	2629.4439062861175	2
956	2632.0930789223053	0
957	2634.7420103852355	0
958	2637.390700674907	0
959	2640.0391497913206	0
960	2642.6873577344763	1
961	2645.335324504374	0
962	2647.9830501010133	1
963	2650.630534524395	0
964	2653.2777777745177	3
965	2655.9247798513834	2
966	2658.5715407549906	0
967	2661.2180604853397	0
968	2663.864339042431	1
969	2666.5103764262635	1
970	2669.1561726368386	0
971	2671.8017276741552	3
972	2674.4470415382143	0
973	2677.092114229015	0
974	2679.7369457465575	1
975	2682.381536090842	0
976	2685.0258852618686	0
977	2687.669993259637	0
978	2690.313860084147	0
979	2692.9574857353996	0
980	2695.6008702133936	0
981	2698.24401351813	1
982	2700.886915649608	0
983	2703.529576607828	0
984	2706.1719963927894	0
985	2708.814175004494	1
986	2711.4561124429392	0
987	2714.097808708127	1
988	2716.7392638000565	1
989	2719.3804777187283	1
990	2722.0214504641417	0
991	2724.662182036297	0
992	2727.3026724351944	0
993	2729.9429216608337	0
994	2732.582929713215	2
995	2735.222696592338	1
996	2737.862222298203	1
997	2740.50150683081	1
998	2743.140550190159	0
999	2745.7793523762493	1
1000	2748.4179133890825	0
1001	2751.056233228657	0
1002	2753.6943118949735	0
1003	2756.3321493880326	0
1004	2758.9697457078328	0
1005	2761.6071008543754	0
1006	2764.244214827659	0
1007	2766.8810876276857	0
1008	2769.517719254454	1
1009	2772.154109707964	1
1010	2774.790258988216	0
1011	2777.42616709521	0
1012	2780.0618340289457	1
1013	2782.6972597894237	2
1014	2785.3324443766437	1
