Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	750
Conversion Gain:	1024
Coarse Gain:	2
Fine Gain:	1.73
Upper Discriminator:	1051
Lower Discriminator:	12
Calibration Coefficients:	-1.1578947368421026	1.0047846889952152
Calibration Channels:	0	0
Calibration Energies:	0.0	0.0
Elapsed Real Time:	1533.81
Elapsed Live Time:	1482.61
Start Time:	March 06, 2024, 10:04:16
End Time:	March 06, 2024, 10:29:45
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
408	408.7942583732057	4329
409	409.79904306220095	4227
410	410.80382775119614	4301
411	411.8086124401914	4263
412	412.81339712918657	4345
413	413.8181818181818	4219
414	414.822966507177	4319
415	415.82775119617224	4392
416	416.83253588516743	4386
417	417.8373205741627	4308
418	418.84210526315786	4323
419	419.8468899521531	4315
420	420.8516746411483	4279
421	421.85645933014354	4380
422	422.8612440191387	4495
423	423.86602870813397	4479
424	424.87081339712915	4325
425	425.8755980861244	4315
426	426.8803827751196	4372
427	427.88516746411483	4443
428	428.88995215311	4489
429	429.89473684210526	4601
430	430.89952153110045	4614
431	431.9043062200957	4369
432	432.9090909090909	4506
433	433.9138755980861	4495
434	434.9186602870813	4519
435	435.92344497607655	4462
436	436.92822966507174	4516
437	437.933014354067	4518
438	438.93779904306217	4520
439	439.9425837320574	4464
440	440.9473684210526	4520
441	441.95215311004785	4666
442	442.95693779904303	4575
443	443.9617224880383	4605
444	444.96650717703346	4553
445	445.9712918660287	4484
446	446.9760765550239	4614
447	447.98086124401914	4664
448	448.9856459330143	4641
449	449.99043062200957	4525
450	450.99521531100476	4580
451	452.0	4504
452	453.0047846889952	4628
453	454.00956937799043	4524
454	455.0143540669856	4499
455	456.01913875598086	4569
456	457.02392344497605	4475
457	458.0287081339713	4507
458	459.0334928229665	4513
459	460.0382775119617	4527
460	461.0430622009569	4457
461	462.04784688995215	4326
462	463.05263157894734	4392
463	464.0574162679426	4332
464	465.0622009569378	4406
465	466.066985645933	4279
466	467.0717703349282	4267
467	468.07655502392345	4131
468	469.08133971291863	4177
469	470.0861244019139	4099
470	471.09090909090907	4100
471	472.0956937799043	4044
472	473.1004784688995	3943
473	474.10526315789474	3792
474	475.1100478468899	3869
475	476.11483253588517	3772
476	477.11961722488036	3668
477	478.1244019138756	3497
478	479.1291866028708	3482
479	480.13397129186603	3481
480	481.1387559808612	3369
481	482.14354066985646	3319
482	483.14832535885165	3212
483	484.1531100478469	3106
484	485.1578947368421	3124
485	486.1626794258373	2885
486	487.1674641148325	2911
487	488.17224880382776	2787
488	489.17703349282294	2643
489	490.1818181818182	2649
490	491.1866028708134	2570
491	492.1913875598086	2442
492	493.1961722488038	2244
493	494.20095693779905	2322
494	495.20574162679424	2154
495	496.2105263157895	2199
496	497.21531100478467	2183
497	498.2200956937799	2060
498	499.2248803827751	2075
499	500.22966507177034	1897
500	501.23444976076553	1875
501	502.2392344497608	1802
502	503.24401913875596	1763
503	504.2488038277512	1800
